TIC dtw Env USlope LSlope med mad os low row robAbbe rV reucliD reDSign rbLeon rbLeonsign per per_2 per_3 fm sm tm tail DeltaM eta slope slope_min r_value r_value_min class
248433854 3.157 -0.0001688 0.000278465 0.000447265 12.473 0.00731548148932573 0.10581731510709 -0.0835971433562473 0.149797541272574 0.153541219906425 0.0923839636137463 0.020928840119544 0.0208131434395917 0.00160167125404964 2.27954925700047e-05 2.822 11.464 5.295 0.486 0.174 0.09 0.131 0.025 0.17235 0.00032 0.00049 0.34141 0.49343 NoC
248435610 8.406 0.001602513 0.000896481 -0.000706032 14.558 0.0530466800500918 0.0768467812950169 0.0507065629320299 -0.0049727410800979 0.0872746100898554 0.46019394197281 0.0230488450732841 0.0208132088332754 0.00857733389905846 0.000219373822882396 6.943 4.97 11.064 0.893 0.088 0.045 0.003 0.134 0.14026 0.00083 8e-04 0.15185 0.14397 PE
248435653 11.206 0.000231758 0.000753668 0.00052191 15.334 0.0179343087147613 0.0339248623401055 -0.137687873483605 0.116228961579311 1.38171090314922 0.675055331376086 0.0252574174069838 0.0208249071124809 0.0119523963723296 0.00060410285589807 1.249 8.541 1.324 0.206 0.034 0.03 0.052 0.058 1.40339 0.00097 0.00064 0.33999 0.2678 PR
248435841 2.359 -0.000650252 0.000216096 0.000866348 11.309 0.015332241348697 -0.102863055841501 -0.00560278486342209 -0.0537965696065352 0.0108172379764437 0.0484905127552168 0.02087441454768 -0.0208130506981306 0.000644405060577391 -1.30019035982087e-05 1.748 1.923 1.573 0.671 0.064 0.046 0.151 0.025 0.01285 0.00127 0.00074 0.70354 0.44151 PAD
248439371 1.867 0.000441563 0.000300578 -0.000140984 12.059 0.101069808894705 0.0276294884610669 0.191707158752374 -0.192638223931022 0.00296295330116429 0.146966128018012 0.021066156995459 -0.0208130009004835 0.00175402446204043 -5.58618417034751e-06 3.147 2.672 3.821 0.991 0.097 0.088 0.009 0.202 0.0056 0.00056 0.00081 0.06152 0.08787 PE
248439424 3.545 0.00067806 0.000505527 -0.000172533 12.968 0.0315439360575305 0.372149058544663 0.0830761370359085 -0.270949287980109 0.0414227704228044 0.220075729293786 0.0213510600963529 -0.0208140118714397 0.00398088738848568 8.83232211199569e-05 3.771 3.097 4.77 0.926 0.099 0.096 0.006 0.085 0.06178 0.00019 1e-05 0.04979 0.00182 PE
248441047 3.698 -0.001223495 0.000160389 0.001383884 13.403 0.00816203910441567 0.359646708230426 -0.115598267313715 0.157687606846159 0.434646373865296 0.198571576368162 0.0212561070034975 -0.0208130309218563 0.00358916322592862 -5.14822539345872e-05 6.643 3.347 10.589 0.533 0.202 0.059 0.008 0.035 0.44841 0.00025 0.00046 0.19655 0.35184 PE
248441791 26.704 -0.000443311 -0.001450016 -0.001006705 12.84 0.0313085170802142 0.0250789573686789 -0.106598877842152 0.210514532712165 1.94218231592226 1.39752532255357 0.036303124713082 0.0209402357670784 0.025869971700387 0.000318797708760421 14.136 0.924 2.373 0.018 0.008 0.007 0.005 0.128 1.87637 -0.00055 -0.00123 -0.12956 -0.286 R
248442069 1.992 -0.000291121 0.000319303 0.000610424 12.309 0.0421700858209665 0.322353120914658 0.11378723693725 -0.138421462479746 0.00677070133046073 0.111720373398677 0.0209714599772294 0.0208132863845377 0.00181899137226793 9.90128354958486e-05 3.047 3.671 2.597 0.939 0.09 0.079 0.017 0.1 0.0154 0.00083 0.00089 0.17403 0.16631 PE
248442798 4.033 -0.000697853 -0.000531684 0.000166169 13.51 0.0279881669944493 -0.133501728957105 0.0237464815812041 0.00285872012867555 0.077517298911087 0.222539943418764 0.0213638602843843 0.0208130011290183 0.00400705643748989 2.20556307963804e-05 4.121 3.347 5.395 0.912 0.093 0.086 0.013 0.06 0.11953 -0.00044 -0.00028 -0.15632 -0.09881 PE
248445077 12.571 0.000800992 -0.002325669 -0.003126661 15.207 0.0267394428447473 0.0637653369210156 -0.0333451990161151 0.0823903483429329 0.394764906556604 0.511740069871609 0.0234640569310115 -0.0208136716210145 0.00950920406219335 0.000729051854221119 3.397 13.012 8.442 0.18 0.09 0.037 0.359 0.067 0.33973 -0.00341 -0.0024 -0.85461 -0.74719 PC
248445319 2.211 -0.001554403 -0.00141235 0.000142053 12.46 0.0365062799991769 0.00925488791088157 0.0577856206053661 0.0976455704504868 0.00576596668933711 0.0815167581530075 0.0209072440012766 -0.0208130035102345 0.0015256723373378 5.2119319136068e-06 6.618 4.77 11.613 0.942 0.165 0.099 0.021 0.08 0.02355 -0.00093 -0.00065 -0.27474 -0.17732 PAD
248445477 38.233 0.008928009 0.007385435 -0.001542574 15.351 0.0460413770049513 0.143794220398 -0.0712095320616557 0.336201953248013 0.334717887766194 0.909607258842161 0.0283319980122197 -0.0208286907460191 0.0154207607683512 -0.000195606362312084 6.718 1.673 0.824 0.103 0.085 0.033 0.094 0.219 0.38677 0.00309 0.0027 0.41597 0.37127 NoC
248446847 4.382 -0.000779777 9.97e-05 0.000879438 13.259 0.0103370752563398 -0.0605485813644601 -0.242789109214991 0.242552014186772 0.2518165647803 0.171859028144559 0.0211426555308376 0.0208130558063076 0.00315385362245024 -6.10874590538657e-05 1.748 3.472 4.321 0.379 0.27 0.065 0.001 0.045 0.27793 7e-05 -3e-05 0.05002 -0.01751 NoC
248448108 8.658 -0.000582542 -3.15e-05 0.000551079 14.607 0.0380475743730261 0.326036085278776 -0.0381319922142069 -0.0415638898104073 0.156420857890615 0.506892663190111 0.0234173455693612 0.0208138707517517 0.00923766224937683 0.000228901169665896 3.746 4.77 3.072 0.817 0.1 0.068 0.037 0.122 0.22044 0.00036 0.00023 0.07878 0.04911 PE
248448266 2.819 -0.000515017 -6.13e-05 0.000453762 13.399 0.0192591018425337 -0.489141837936802 0.129803567966677 0.107814506128038 0.0410700728831723 0.149709045099568 0.0210653241051905 0.0208130124676703 0.00256385854048879 6.76158664960624e-05 3.946 5.095 3.222 0.864 0.104 0.101 0.024 0.059 0.0835 0.00061 0.00029 0.22608 0.10611 PE
248448476 5.394 -0.000720549 7.03e-05 0.000790862 13.91 0.0929777193737901 0.235344384649429 0.292901093593414 -0.302190725148506 0.0130763246269038 0.315686152879759 0.0218966266168819 -0.0208266313177982 0.00589177255844664 -0.000217564694950489 6.693 10.614 4.87 0.979 0.073 0.073 0.003 0.196 0.02462 -0.00121 -0.00144 -0.13147 -0.15308 PE
248448626 2.333 -0.000445307 0.000185236 0.000630543 12.899 0.0182262751119618 0.459638367622504 -0.0850998799860882 -0.0541332449726484 0.0252455561382668 0.111543852782978 0.0209706667495364 0.0208129935202272 0.00181133398368605 0.000124459847813618 2.473 1.224 2.173 0.8 0.122 0.093 0.037 0.055 0.07377 0.00064 0.00038 0.22865 0.13951 PE
248448633 40.706 -0.005230229 -0.004264064 0.000966165 11.785 0.118043146753073 0.140967278867102 -0.128862306410129 0.175284980971751 0.00239825861147675 0.16728233805698 0.0211487758371444 0.0208132366600594 0.0015801350827731 -9.85640890283079e-05 7.418 4.421 3.571 0.226 0.199 0.15 0.001 0.475 0.00391 1e-04 1e-05 0.00694 0.00034 D
248474450 1.289 -1.5e-05 8.7e-05 0.000102015 11.219 0.0234523252384092 -0.0417493193911077 0.0806388424849336 -0.117691641463332 0.00643283518514317 0.0534525157813265 0.0208768369905332 0.0208132825804621 0.000899393203453336 -2.02343258965954e-05 4.121 5.37 3.322 0.939 0.103 0.092 0.004 0.049 0.02763 0.00036 0.00042 0.15947 0.18652 PE
248475762 29.84 0.005584315 0.000722811 -0.004861504 12.95 0.0629131603754407 0.0523804103486457 -0.080201508811481 0.14490897697919 0.048558188426277 0.432518971023386 0.0227429871574616 0.0208166193429166 0.0057943507315894 0.000290304552239995 4.071 10.515 2.747 0.212 0.167 0.119 0.053 0.233 0.06307 -0.00065 -6e-04 -0.07898 -0.06944 D
248992945 14.598 0.004368815 0.005297713 0.000928898 12.309 0.0477765583112872 0.0721398923425867 0.223704933355187 0.21155909295604 0.0108933797516756 0.15140101818585 0.021087739900221 -0.0208222789530274 0.00205691529580321 4.32616511414352e-06 3.022 1.573 13.487 0.479 0.089 0.083 0.057 0.178 0.01495 0.00268 0.00289 0.38828 0.39884 D
248993318 25.391 0.000557548 -0.001037514 -0.001595061 15.804 0.0288784207220331 -0.052477639428395 -0.131970165546584 0.170456053902573 1.80880836182188 1.24825597535809 0.0336352511428819 -0.02091956905905 0.0225224204494543 -0.000916632166349629 12.837 1.274 1.524 0.012 0.011 0.01 0.058 0.112 1.29892 -0.00284 -0.0011 -0.57006 -0.28799 R
249023325 3.175 0.000305309 0.000168699 -0.00013661 13.132 0.028636867721181 0.264025668155844 0.224236177648579 -0.0630513086864889 0.0473554864682921 0.189051538383386 0.021221615459441 0.020817304587295 0.00340131354277506 0.00012589368471172 4.346 3.497 5.719 0.931 0.093 0.08 0.004 0.069 0.07316 0.00056 0.00064 0.18713 0.20735 PE
249024105 4.051 -0.005589884 0.000210005 0.005799889 13.181 0.0304309930839322 0.176900133917879 0.0602017931532854 -0.171441336575001 0.0495020152730219 0.195317243612902 0.0212426870943425 0.0208135019900144 0.0035974894085955 0.000158595965245922 5.245 7.493 4.046 0.858 0.117 0.056 0.037 0.074 0.13621 3e-05 1e-04 0.00912 0.03259 PE
249025454 17.206 0.001930756 0.000789559 -0.001141197 15.248 0.0256116392704322 -0.00754954334152678 -0.135950303483331 0.156128794878528 1.56743302549328 1.0355095946843 0.0302008269599349 -0.0208825486980551 0.0184467134917377 -0.000420467709507655 1.823 1.449 2.023 0.198 0.022 0.016 0.004 0.121 1.55805 4e-04 0.00028 0.11087 0.09444 PR
249026560 5.051 -0.001137461 -0.000126605 0.001010856 10.633 0.0103346860127937 -0.0315468427877679 -0.365784236424104 0.0983799593950711 0.0134659259473308 0.0400681045241627 0.0208662605317666 -0.0208129888357665 0.000648341314878564 1.14458593865052e-05 3.122 2.697 3.796 0.63 0.32 0.057 0.033 0.023 0.01662 0.00021 0.00046 0.13854 0.28344 ME
249028410 19.149 -0.000301115 0.000622846 0.000923961 15.2783 0.0256393151787736 -0.0319723931377621 -0.0706044765614643 0.17359687889455 1.80293754558495 1.0698638657229 0.0309197428886286 -0.0208301643703083 0.0196790554425164 -5.20884987533776e-05 4.096 0.525 5.395 0.017 0.009 0.008 0.003 0.097 1.88883 3e-05 5e-04 0.0093 0.18974 R
249032831 7.707 -0.000335609 -0.001169437 -0.000833828 10.969 0.00918806083982505 0.214023735347567 0.0262658107814926 0.15209433667522 0.0328788075403879 0.052346142358232 0.0208778039734972 -0.0208129939304919 0.000991432561544769 2.14544150134444e-05 1.623 1.099 0.824 0.072 0.064 0.061 0.136 0.014 0.1865 -0.00092 2e-05 -0.46001 0.01031 TAL
249034891 2.998 0.000125447 0.000227577 0.00010213 12.813 0.0185303049132483 0.211453217510751 0.0797007300497957 -0.047060159301382 0.0765551032173322 0.158944064163915 0.0211034755371565 0.0208132804486616 0.00281259342924578 0.000105689080318605 6.968 4.945 14.885 0.873 0.12 0.051 0.019 0.052 0.10989 0.00035 0.00029 0.17569 0.14595 PE
249036257 12.718 0.001056232 0.000150795 -0.000905437 15.043 0.0153734696975476 -0.0352004423698099 -0.0747108781136809 0.148161126796551 2.0176762316485 0.683228786666983 0.025515750918134 0.0208819698289963 0.0133163913866463 -0.000569793405156283 10.739 6.069 0.15 0.012 0.01 0.008 0.003 0.063 1.93755 0 -0.00012 -0.00136 -0.06978 R
249037602 37.212 -0.000815856 0.008603419 0.009419275 14.811 0.0939610413206918 -0.0866677056745097 -0.0455879020326134 -0.0838974862673119 0.000521834112056188 0.0604772549759963 0.0208828920911723 0.0208146119572889 0.00113387334616899 2.16631402540912e-05 13.112 8.566 6.344 0.152 0.072 0.04 0.612 0.098 0.00098 0.00912 0.00919 0.99805 0.99816 T1
249039388 1.219 -0.00103289 -0.000445489 0.000587402 10.146 0.0108204162618172 0.243449276807016 -0.499035254635431 0.0721525605070123 0.00784057906148918 0.0290706557067171 0.0208356336968121 -0.0208129883154353 0.000501064302391718 2.41964123404159e-07 17.458 5.045 7.992 0.719 0.085 0.054 0.301 0.045 0.00902 5e-05 7e-05 0.03474 0.04801 D
249040161 25.029 0.000677974 -0.000193689 -0.000871662 15.4262 0.0290774395276695 -0.032626528104082 -0.186504443365443 0.150627529671159 1.64820198101921 1.16059368547444 0.0321664438759589 0.020816414303274 0.0220804477034431 0.000782366164491677 12.587 6.119 0.225 0.016 0.009 0.008 0.062 0.111 1.78334 0.00105 0.00099 0.27718 0.33699 R
249040189 4.836 -0.000153735 0.000839934 0.000993668 13.796 0.0246264868268184 -0.0569914672171914 -0.27257545493598 -0.0329091652849435 0.106322709651469 0.258993936972396 0.021531931391587 0.0208176369180343 0.0046298926742967 0.000218032578159111 4.645 2.348 6.469 0.671 0.183 0.102 0.018 0.077 0.13564 6e-04 0.00071 0.20202 0.23988 PE
249040442 44.132 0.00297984 0.001962011 -0.001017829 16.4215 0.0569499274301111 0.0230106602589089 -0.229446876192824 0.165226928123391 2.03979420710702 2.66661491552098 0.0598112109863641 -0.0209116977876914 0.0474112561507862 0.000936160519561469 1.948 12.163 0.574 0.012 0.007 0.006 0.006 0.322 1.93246 -0.00033 -0.00014 -0.04266 -0.02109 R
249040591 40.945 -0.001809328 -0.001401687 0.000407641 16.2525 0.0528192633145303 -9.95582770746243e-07 -0.10777924036541 0.164351926706154 1.97103886972132 2.38594674261828 0.0547467456583048 -0.0208670571373288 0.0429259084816742 -9.9647615794396e-06 12.513 3.297 2.048 0.013 0.011 0.01 0.004 0.197 1.93715 0 0.00061 0.00037 0.11384 R
249040641 5.239 0.001594684 0.001397907 -0.000196777 13.736 0.0507617344640699 0.134574497027967 -0.170446167072734 -0.175646795100293 0.0336952579054316 0.284012624167355 0.0217121091436462 -0.020813264457492 0.00517066269231581 0.000398330148291492 8.641 5.869 4.521 0.859 0.13 0.109 0.013 0.132 0.05332 0.00096 0.00144 0.18085 0.26387 PE
249040852 19.199 -0.0001845 0.000395157 0.000579657 15.3095 0.0234685756440153 -0.0102656589414362 -0.138560195074831 0.0743474714878883 1.93793866196761 1.066342628679 0.030898739635766 -0.0208169060860955 0.0188956871485502 0.000127935761418563 19.68 6.344 1.299 0.028 0.01 0.005 0.02 0.09 1.88646 -0.00013 -0.00014 -0.04305 -0.06001 R
249040985 12.278 -0.000815733 -0.004031791 -0.003216058 15.1965 0.0362116690398027 0.105899892973334 0.0199662962770903 0.117260005522078 0.182186355360199 0.460665399333615 0.0229758948782026 -0.0208239910942257 0.0087313317276676 -9.09883557440594e-05 13.287 8.616 6.394 0.142 0.073 0.034 0.482 0.08 0.06224 -0.00765 -0.00383 -0.98264 -0.92938 R
249041358 9.317 0.003173201 0.002404181 -0.000769021 14.508 0.0382396764154728 -0.129281876643914 0.0579644455696601 -0.0131851463590755 0.215328673258663 0.555265046128166 0.0239057324284781 0.0208133604847578 0.0101644359229107 0.000297164893992452 10.515 6.718 5.17 0.839 0.069 0.062 0.099 0.111 0.2703 -0.00021 1e-04 -0.05087 0.02376 PE
249041395 13.754 -0.008312086 -0.003598827 0.004713259 15.397 0.0273078963092019 0.0178887971608033 -0.100068592577177 0.033249594196081 0.488040544704594 0.602953825736206 0.0245194051785798 0.0208131204677122 0.0104207805918044 0.000412902013656513 12.987 1.324 8.517 0.075 0.046 0.034 0.374 0.074 0.48636 -0.00309 -0.00253 -0.81132 -0.76412 NoC
249064370 3.357 0.000797341 0.000952178 0.000154838 13.536 0.0152163327811183 -0.124003842511008 -0.165209510077641 0.313950960568849 0.115795169757845 0.178520826734992 0.021175046727179 0.0208139443813771 0.0032201085641308 -6.33835786558734e-05 3.147 1.573 3.871 0.571 0.298 0.067 0.017 0.06 0.1324 0.00018 0.00013 0.0818 0.05692 PE
249066567 39.721 0.000546734 0.001548647 0.001001913 16.2117 0.0471631074826724 0.000532186194796195 -0.0879894579106692 0.104250430100437 1.59409271943087 1.85511746951324 0.0443087206653665 0.0208991024664943 0.0330913632328809 0.00358454755096993 13.512 1.349 0.225 0.018 0.009 0.009 0.015 0.174 1.79306 0.00126 0.00064 0.20957 0.13459 R
249066716 2.523 0.000457082 0.000624818 0.000167736 12.664 0.0128387346308515 -0.0919616949079957 0.0948294235911967 0.0553176638336145 0.109004640535885 0.134030240095515 0.0210183643549056 0.0208129979586733 0.00242542249569411 4.11468538450421e-05 4.82 6.618 14.186 0.827 0.122 0.095 0.046 0.033 0.13868 0.00042 0.00056 0.30266 0.36355 PD
249067312 16.503 -0.000322496 -0.00043477 -0.000112274 15.0191 0.0202725998070775 -0.0145380435260958 -0.0710056702849926 0.0648100145093998 1.68534320199736 0.810363830701101 0.0272021458255315 0.0208303392571924 0.0152390832075016 -4.29099478740369e-05 12.313 6.269 3.172 0.009 0.008 0.007 0.031 0.075 1.84919 5e-04 9e-04 0.19841 0.42439 R
249067350 3.941 9.38e-05 -0.000201482 -0.000295291 11.636 0.0207901137672798 0.410243446895125 0.0649040487749804 -0.135376687696076 0.0226966275316579 0.112577300675195 0.0209662784215232 0.0208129911762315 0.00127832904988257 -5.20627187281519e-05 1.174 1.099 1.249 0.85 0.074 0.058 0.002 0.059 0.02999 -7e-05 0.00018 -0.02592 0.06525 PE
249067363 18.599 0.000145095 -0.000648657 -0.000793751 16.2417 0.0255025058808154 0.01060606693939 -0.0718493459300821 0.157931451540543 1.5497499590355 1.00224090417911 0.0299439000517374 0.0208130281136693 0.0189873699126917 -5.88725621799568e-05 1.174 12.937 6.244 0.029 0.029 0.01 0.063 0.094 0.43185 -0.0053 -0.00104 -0.87015 -0.32169 R
249067382 20.141 0.003676166 0.005006069 0.001329903 15.6053 0.0234854335008927 -0.033330202240391 -0.192193517325093 0.173932220390717 1.65703672918231 1.00226450453367 0.0297040170103614 0.0208131227389236 0.0179429288363897 0.000230270366092356 13.262 8.492 5.145 0.026 0.016 0.015 0.112 0.085 1.23562 0.00194 0.00132 0.58216 0.4308 R
249068059 4.948 -0.001635923 -0.000103675 0.001532247 13.802 0.00984914088873924 -0.00128494550698443 -0.07581882007048 0.0789012337398348 0.640309226565415 0.249439080125793 0.0214980024091786 0.0208173663670094 0.00441913416846251 0.000303888294428845 8.691 4.321 5.594 0.233 0.193 0.085 0.129 0.03 0.72297 5e-04 0.00078 0.40865 0.58589 NoC
249068314 23.828 -0.000488964 -0.001568747 -0.001079783 16.5813 0.0267131709223661 -0.017275873123659 -0.214173847440258 0.140984830698115 1.94367192940165 1.19444721650362 0.0328224198143479 -0.0208169848691808 0.0217987339022496 0.00111461879652097 12.912 2.473 3.147 0.012 0.008 0.007 0.03 0.113 1.82962 -0.00119 -0.00077 -0.32861 -0.21811 R
249068957 14.042 0.001459816 0.001458393 -1.42e-06 15.227 0.0302509523157076 -0.00318221065845576 0.0587712402045933 0.0409619713352778 0.757144660562778 0.822615336799087 0.0271127919678661 0.0208156455100036 0.0151227130191138 2.55640420760983e-05 2.722 3.197 2.348 0.492 0.051 0.046 0.043 0.107 1.11207 0.00124 9e-04 0.30463 0.24925 PR
249070080 5.839 -0.000380981 -0.000152279 0.000228701 13.964 0.0206395883111237 0.093686967351859 -0.0200034006865754 -0.0247435905094207 0.322633326642448 0.357670131597352 0.0221812253226545 -0.0208195568610453 0.00638026313437123 -7.51302038706214e-05 3.821 4.895 3.147 0.772 0.126 0.06 0.044 0.068 0.41017 -5e-05 0.00038 -0.02186 0.1584 PE
249070155 2.658 -0.000461596 0.000495135 0.000956731 11.552 0.00857300724954882 -0.151648288958517 -0.419570984877281 0.223298610465007 0.048132173284362 0.0633797457588739 0.0208850348726062 -0.0208131756249559 0.00113272931238217 2.93760231935281e-05 10.09 6.069 2.797 0.539 0.367 0.094 0.06 0.036 0.03533 0.00021 0.00031 0.15454 0.22638 NoC
249070479 18.578 0.00084896 0.004142876 0.003293916 14.805 0.0471027511635431 0.0185572313913394 -0.0369433113093001 0.234936432390779 0.0812523136657765 0.428876655521431 0.022720953379216 0.0208255349421984 0.00800380530277423 -0.00020051216091943 1.698 13.137 1.548 0.518 0.051 0.048 0.271 0.123 0.0225 0.00908 0.00401 0.95725 0.66247 PD
249070918 9.352 0.000410971 0.0003974 -1.36e-05 14.66 0.0160657231216845 -0.0182712091440716 -0.157373434533949 0.102400108803949 0.966685563692635 0.507300863904835 0.0234650889570697 -0.0208130127423082 0.00914928855134978 0.000102282396607478 6.893 11.938 4.92 0.373 0.116 0.038 0.05 0.059 1.08482 0.00042 0.00062 0.20361 0.322 PR
249073169 2.023 -0.000157784 0.000232755 0.000390539 12.037 0.0391314782148941 0.113852039498315 0.224667856141253 -0.211244762014334 0.0112088539279879 0.113383872741789 0.02097594442344 0.0208142214039194 0.00149919690538969 2.8861024038207e-05 1.698 1.873 1.548 0.948 0.112 0.083 0.011 0.08 0.01659 0.00047 0.00032 0.12866 0.08595 PE
249073964 7.148 0.000813542 0.000715625 -9.79e-05 14.0491 0.00846287196948889 -0.00621163383720948 -0.0465233659410943 0.207825538247382 1.97388632387492 0.392688186974927 0.0224088550561058 -0.020812997251181 0.00704506180398123 -0.000147808209543854 22.078 1.823 1.224 0.011 0.008 0.008 0.01 0.035 1.94759 -4e-05 -1e-04 -0.03683 -0.11693 R
249074228 14.21 0.000333971 0.000477244 0.000143272 15.0479 0.0195084376397432 -0.00929456172871717 -0.0764320536395115 -0.00224458468952722 1.65927342978754 0.758969380154737 0.0263288581840623 0.0208160842657353 0.0143774160113725 -0.000562088467259692 3.097 0.924 0.25 0.022 0.009 0.009 0.006 0.069 1.89696 0.00023 0.00074 0.0947 0.3604 R
249076621 2.731 0.001244878 0.000797092 -0.000447785 11.54 0.00926498308649895 -0.194638171426599 -0.16841205239711 -0.0336526646492008 0.0574034480523858 0.0716760340432638 0.0208930655015348 0.0208136334472431 0.00121862694056674 -4.73949631443205e-05 13.237 5.844 4.545 0.358 0.235 0.159 0.184 0.033 0.04383 1e-04 0.00015 0.07062 0.09199 NoC
249076769 2.548 0.000738929 0.000357525 -0.000381404 12.114 0.0180120854796024 -0.12434894466673 -0.264674266822355 0.228149966185368 0.0461355636078487 0.13565124057628 0.0210455412600469 -0.0208131275100676 0.00246475473536112 -4.89778293433218e-05 3.172 1.548 2.697 0.672 0.245 0.1 0.001 0.078 0.04894 0.00026 0.00049 0.09594 0.17629 PE
264459492 2.899 7.3e-05 0.00028925 0.000216266 13.828 0.0218242284049872 0.38376284385112 0.0711640864831994 -0.171523795485615 0.0620978681806289 0.183106610230139 0.0211945345130549 0.0208130809353302 0.00340382702835917 9.96656374443461e-05 5.22 2.572 12.288 0.817 0.203 0.079 0.019 0.056 0.12567 -0.00098 -0.00028 -0.32847 -0.0922 PE
264460080 4.075 0.001346229 5.95e-05 -0.001286716 10.61 0.00688593133140257 -0.394023588661885 -0.330343440100832 0.00347102117971785 0.0586941377785805 0.0570588931544579 0.0208784421708493 -0.02081312601013 0.000692050312327552 -4.74928590676882e-07 0.799 0.4 11.014 0.451 0.035 0.024 0.107 0.033 0.05101 -0.00042 0.00057 -0.33972 0.39375 PAC
264460405 1.166 0.000560144 0.000270154 -0.000289991 11.93 0.00849719966923151 0.268916876701768 -0.159976759649036 -0.101964005616325 0.0508865764874982 0.064049098734905 0.0208835368543039 -0.0208129923918928 0.00115946053173133 -2.37306643526836e-05 3.921 5.22 1.998 0.777 0.107 0.105 0.041 0.028 0.06281 3e-05 9e-04 0.02216 0.57154 PAC
264460831 5.88 0.000403606 -0.000727725 -0.001131331 14.377 0.0125775612797936 0.084189690378331 -0.191533435695437 0.324725811428453 0.57132729706702 0.312459119600577 0.021857878689693 -0.0208133766601241 0.00540764225698709 0.00036444616877418 14.386 3.297 4.121 0.266 0.132 0.057 0.143 0.048 0.55386 -0.00021 -0.00015 -0.10865 -0.08047 NoC
264460972 0.924 -0.000811096 -0.000382286 0.00042881 10.697 0.0205696635181741 0.016106736812575 0.225141232149644 -0.115144510346106 0.00672134673195314 0.0460894952745049 0.0208744746867233 0.020813073886083 0.000749256346475491 1.26893381899862e-05 2.373 2.073 2.797 0.94 0.126 0.108 0.002 0.039 0.01085 -0.00017 -8e-05 -0.07578 -0.0356 PAD
264461114 1.114 0.000396243 -0.00022716 -0.000623402 10.924 0.0215034812128255 0.302733258647359 0.0789507735490688 -0.084530598854565 0.0072733148539112 0.0595897279730216 0.0208822181896456 0.0208129961139557 0.00104466059369202 1.0744138837282e-05 5.769 9.316 4.196 0.962 0.18 0.171 0.013 0.054 0.01209 0.00042 0.00019 0.15302 0.06679 PE
264461674 4.571 -0.000720267 0.001345645 0.002065911 14.463 0.00831167342237255 0.04527194620119 -0.15196136540796 0.189301830599987 0.717237014257749 0.233338739706559 0.0214113612959023 -0.0208129917278629 0.00399854112101039 0.000160727681961959 11.988 5.669 0.599 0.178 0.063 0.047 0.194 0.031 0.2143 0.00229 0.00076 0.89599 0.56986 NoC
264461791 4.713 -0.000221864 -0.001067827 -0.000845963 14.258 0.00857878574574241 0.0369390926260052 -0.235649418522964 0.188902070815987 1.14601625983608 0.312333936499793 0.021859217186631 0.0208152153874276 0.00556496544877483 -5.57279820441181e-05 7.892 4.096 2.997 0.21 0.146 0.022 0.007 0.042 1.02027 -5e-05 5e-05 -0.03378 0.03594 NoC
264461794 8.968 0.000100324 -0.00518694 -0.005287264 14.744 0.043756231198364 -0.00910950408609638 -0.0422393170480726 -0.0389040750994361 0.0403559274383277 0.271731639450332 0.021599380744863 -0.0208198698614234 0.00520419987904219 -0.000141914482179928 11.389 5.52 7.368 0.289 0.066 0.061 0.709 0.063 0.02237 -0.00799 -0.00525 -0.98623 -0.97232 T1
264461834 1.653 -0.000340862 -0.000361395 -2.05e-05 11.464 0.0145121691239893 0.333254765893931 0.152948214015825 -0.203123371896586 0.0110319623118487 0.0504847561846764 0.0208764857177269 -0.0208129905195763 0.000855909228297591 7.22844290645952e-05 7.168 15.285 3.122 0.689 0.337 0.06 0.056 0.041 0.02144 -0.00026 -0.00029 -0.13075 -0.14978 NoC
264462059 13.451 0.001113965 0.000347806 -0.000766159 15.146 0.0232981631933171 -0.0565213734781463 -0.034119388175044 0.0585595799077254 1.734072925674 0.978982689439029 0.0294341696572299 0.0208165351810471 0.0176140004111147 -0.000204200042526637 3.222 1.623 4.271 0.121 0.054 0.026 0.015 0.089 1.63857 -0.0013 -0.00024 -0.30528 -0.07068 PR
264462141 2.088 -5.34e-05 -0.00041123 -0.000357812 12.386 0.0426585695062143 0.0410452338502063 0.294305077467309 -0.0955294418470776 0.0132399882195217 0.131900215359682 0.0210262959174114 -0.0208130358936917 0.00224278493567986 6.99774843795353e-05 4.071 5.52 3.222 0.956 0.114 0.097 0.059 0.083 0.03357 -0.00034 0.00046 -0.07666 0.09937 PE
264483228 1.972 -4.92e-05 -0.000225317 -0.000176073 10.024 0.00496403119582761 0.427678586480492 0.146566710355718 -0.0298617107653107 0.0430075413508277 0.0346155125839647 0.0208644653311212 -0.0208130252650362 0.00056133023891114 -1.44438006266512e-06 1.948 0.974 0.325 0.133 0.118 0.071 0 0.244 0.20416 -0.00012 0.00022 -0.01558 0.02896 TAL
264483603 2.875 -0.000251858 -2.2e-05 0.000229814 12.8591 0.0122529854926624 -0.0387972075373077 0.00227941807670537 0.0424686811746398 0.242479640876622 0.180514506281254 0.0211936950253016 -0.0208163481439062 0.00327474772464598 -7.21258616742659e-06 2.572 3.147 2.198 0.645 0.116 0.087 0.063 0.034 0.31018 0.00032 0.00056 0.20063 0.34537 PE
264483776 14.501 0.00097366 0.001707864 0.000734204 15.046 0.0282394697423866 -0.0137475967946843 0.0263082533421848 0.143266260689665 1.15063820392861 0.959087107101647 0.0291678436648006 0.0208576660432395 0.0180736036610671 0.00040593592707161 1.598 10.989 1.798 0.18 0.029 0.026 0.178 0.098 1.21741 0.0018 0.00174 0.43373 0.46725 PR
